anno,genere,codice,regione,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2015,Femmine,2,Valle D'Aosta/Vallée D'Aoste,538,548,593,589,594,601,607,591,579,582,589,594,531,567,596,568,552,536,561,527,529,543,560,569,638,592,630,640,663,653,650,676,740,676,701,710,835,794,919,956,969,1011,1052,1089,1066,1150,1087,1123,1114,1083,1120,1059,991,953,922,962,863,857,835,892,858,789,773,782,800,851,870,754,782,628,630,656,693,726,758,708,731,646,607,575,569,556,509,518,541,450,437,405,360,275,237,214,200,171,101,56,38,34,21,18,34
2015,Femmine,3,Lombardia,41927,42729,44795,45531,46689,47931,47900,47153,47294,46002,46547,45070,44594,44958,45243,44181,43508,43290,42706,42239,42655,43726,44869,45616,46896,47687,49323,49200,49977,53010,54325,56587,59122,59910,61496,63608,67024,70273,73230,78400,80815,81013,81560,81545,81057,83598,83211,83284,84614,84180,83923,79213,75444,73264,70933,69599,66189,65261,64309,63138,61625,59631,59772,59570,61796,62598,65033,63152,65137,48244,52106,51734,52793,54400,58668,57569,55824,50417,46144,47168,44154,41889,40309,38225,37313,32978,30092,27048,23748,21061,18363,15428,12389,10289,7872,4114,2339,1842,1619,1464,2699
2015,Femmine,4,Trentino-Alto Adige/Südtirol,5003,5024,5180,5247,5335,5248,5374,5270,5344,5357,5515,5318,5340,5387,5617,5581,5618,5466,5523,5308,5447,5467,5631,5601,5607,5660,5683,5734,5626,5795,5822,6119,6305,6257,6407,6533,6851,6913,7232,7632,7952,8163,8226,8478,8379,8589,8601,8709,8811,8779,8781,8261,7955,7976,7552,7265,6892,6914,6582,6326,6120,6063,5935,5738,6031,5648,5895,5887,6354,4476,5223,5509,5498,5527,5344,5150,4857,4429,4227,4180,4038,3855,3725,3571,3649,3195,2987,2727,2431,2261,1999,1834,1508,1242,929,517,214,165,129,147,314
2015,Femmine,5,Veneto,19845,20353,21431,21941,22443,22759,23377,23058,22951,22683,23057,22615,22181,22059,22955,22552,22322,22273,21845,21247,21620,22206,22983,23151,23542,23705,24411,23497,24420,25820,26115,26341,27910,28305,28906,30435,32645,33967,35342,37060,39703,39343,39542,40546,40424,41459,41238,41507,41864,42025,42752,39919,38414,37816,35824,35682,33564,32888,32637,31525,30796,29721,29522,28995,30627,29968,31070,30443,32883,22837,26288,27085,26324,26046,27651,26672,26148,23703,22354,22276,21366,19495,19255,18407,18334,15812,15389,14431,12681,11241,9613,8502,6695,5461,4374,2136,1245,1009,843,818,1384
2015,Femmine,6,Friuli-Venezia Giulia,4419,4507,4808,4758,5064,5135,5058,5263,5224,5029,5191,5007,4984,5006,5152,4899,4857,4835,4857,4757,4766,4866,5223,5274,5389,5417,5659,5454,5724,6052,6012,6122,6476,6467,6747,6928,7596,7780,8366,8759,9562,9566,9803,9897,10043,10001,9886,10203,10161,10280,10459,10048,9410,9115,8823,8832,8469,8402,8158,8035,8032,8039,8044,7921,8414,8309,8821,8976,9300,6389,7758,7563,7769,7791,8265,7860,7533,6859,6414,6264,5863,5539,5404,5129,5218,4674,4284,4078,3934,3387,3066,2691,2328,2005,1552,764,382,345,268,260,507
2015,Femmine,7,Liguria,5156,5298,5654,5505,5787,6127,6194,5894,6120,5950,6121,5913,6073,6126,6124,5974,6069,6078,6095,6026,6192,6251,6598,6659,6738,6796,6906,6578,6619,7013,7081,7194,7219,7665,7634,8133,8890,9407,9842,10627,11403,11546,12161,12280,12549,12838,12840,13074,13490,13763,13811,13186,12726,12276,11868,11804,11456,11147,10910,10674,10644,10427,10111,10237,10788,11219,11741,12241,12471,8996,10226,10011,10551,10773,11601,11525,11390,10537,9751,9752,9199,8981,8914,8650,8543,7691,6888,6285,5643,4905,4206,3735,3110,2460,2017,999,680,524,446,402,708
2015,Femmine,8,Emilia-Romagna,17815,18719,19052,19631,20145,20620,20383,20058,19883,19691,19338,18753,18857,18801,18784,18326,17763,17868,17689,17339,17746,17821,18747,19040,19812,19962,20450,20878,21530,22845,23680,24587,25497,25962,26991,28505,30428,31686,33305,35165,36549,36751,36868,37094,36807,37319,36946,36380,36865,36562,37304,34932,34105,33489,32660,31934,30505,30436,30020,28838,28430,27121,27050,26545,27940,28118,29723,29312,30058,21485,23835,23724,23533,24050,26518,26135,25993,23429,21757,22574,22019,20177,18897,18771,18789,16438,15588,14422,12756,12074,10305,9039,7328,6185,4693,2493,1389,1115,1002,855,1537
2015,Femmine,9,Toscana,14137,14315,15342,15401,15798,15822,16151,16078,15920,15836,15825,15446,15523,15623,15640,14895,14962,14902,14821,14726,15145,15230,16201,16370,16969,17126,17929,17705,18159,19224,19571,20269,20817,21255,21940,23107,24737,25679,27184,28554,29851,30205,30357,30768,29965,31045,30844,31079,31281,31348,31801,29778,28880,28536,27482,26730,26326,25780,25338,25072,24879,23404,23364,23173,23983,25194,26913,27025,27196,21264,21208,21499,20591,21531,24180,23204,23264,21186,19300,19667,18293,17573,16707,16632,16560,14581,13977,12687,11284,10231,8909,7637,6261,5303,4136,2066,1107,805,762,679,1164
2015,Femmine,10,Umbria,3447,3516,3717,3697,3795,3764,4066,3946,3885,3834,3799,3638,3742,3683,3817,3545,3559,3609,3626,3711,3757,3876,4087,4050,4243,4326,4590,4445,4619,4849,4813,5127,5052,5261,5327,5581,5899,6068,6289,6786,7014,6895,6897,7019,6810,7152,7217,7123,7082,7301,7342,6998,6785,6689,6713,6409,6044,5966,6010,5921,5886,5666,5408,5664,5717,5964,6345,5878,5800,4624,5002,5155,4765,4868,5389,5377,5422,5026,4617,4659,4599,4349,3918,4190,4155,3557,3336,3136,2861,2505,2192,1910,1519,1272,992,522,292,247,192,163,312
2015,Femmine,11,Marche,5989,6034,6367,6743,6722,6915,6901,6794,6735,6726,6616,6610,6576,6596,6673,6713,6681,6617,6556,6690,6693,6971,7363,7323,7605,7573,7946,7598,7935,8274,8261,8647,8996,8991,9366,9864,10395,10789,11006,11712,11784,11761,11918,12352,11947,12554,12252,12406,12416,12224,12595,12148,11283,11568,11285,11146,10824,10575,10726,10369,9961,9712,9540,9813,9881,9633,9965,9590,9823,8011,7914,8290,7957,8045,9204,9289,9406,8435,8012,8239,7682,7420,6752,7046,6780,5795,5745,5481,4794,4365,3679,3051,2511,2104,1724,839,466,370,327,287,478
2015,Femmine,12,Lazio,24304,25224,26114,25840,26240,26335,26888,26556,26489,25592,25700,25597,24998,25077,25289,24873,25035,24968,24957,25091,25801,26580,27849,27915,28749,28855,30000,30165,30219,31794,32730,33662,35333,36431,36939,38486,40998,41988,44076,46416,48721,48705,49431,49542,49270,50337,49979,50221,49969,49984,51061,47914,46046,44896,43185,42119,40391,39759,38727,38280,37745,35618,34742,34532,35434,35361,37539,37085,36481,28591,28615,30309,29352,29541,32595,31498,30190,27971,25988,25998,24777,23061,21560,20756,20669,17368,15762,14469,12915,10785,9408,8186,6365,5259,4120,1977,1166,1029,822,659,1167
2015,Femmine,13,Abruzzo,5054,5113,5421,5374,5620,5528,5655,5652,5484,5605,5543,5584,5420,5726,5649,5693,5845,5715,5984,5912,6217,6503,6765,6883,7128,7080,7266,7232,7275,7674,7721,7649,8208,8018,8097,8462,8845,8829,9305,9691,9857,9983,10270,10596,10306,10703,10639,10879,10857,10961,10893,10380,10059,10061,9794,9720,9282,9237,8937,9068,8877,8384,8274,8465,8584,8798,8993,8437,8134,6255,6595,6553,6381,6364,7399,7475,6806,6789,6410,6564,6252,6344,5583,5645,5699,4852,4475,4214,3645,3240,2699,2262,1944,1533,1214,637,360,250,279,238,348
2015,Femmine,14,Molise,1014,1076,1089,1159,1177,1119,1195,1211,1227,1224,1209,1254,1307,1313,1373,1386,1382,1396,1461,1534,1529,1598,1724,1660,1711,1724,1766,1718,1707,1807,1828,1797,1863,1866,1852,1943,1969,2018,1954,2154,2271,2208,2267,2235,2235,2416,2392,2493,2532,2478,2527,2336,2350,2284,2382,2330,2265,2169,2140,2135,2197,1957,2065,1911,2042,2138,2079,2008,1796,1472,1452,1357,1334,1511,1759,1910,1586,1666,1681,1673,1626,1602,1452,1380,1464,1222,1124,1114,952,788,682,585,514,423,315,152,96,72,68,72,94
2015,Femmine,15,Campania,24719,25695,26425,26909,27619,28816,29259,29771,29612,29981,31039,31602,31189,31719,32386,32356,32476,32487,33205,33977,34496,35749,37545,37468,37468,37408,38099,36253,36026,36204,36978,37202,37473,37328,37458,38562,39753,40401,41992,43260,45279,44882,45168,45745,44989,45998,46175,46916,47110,47024,48209,45678,44667,43684,42056,41172,39235,38656,37108,37141,37059,33817,32753,32573,33491,33634,34304,33268,33514,27450,23644,25869,24763,24094,26311,25875,24012,22819,21419,21396,19993,19788,18348,17371,17205,14329,13258,11650,9915,8642,6973,5927,4593,3647,2768,1397,826,677,586,514,818
2015,Femmine,16,Puglia,15840,16259,16624,17225,17839,18024,18267,18467,18752,18881,19911,19966,20125,20428,20963,20627,20803,20862,21235,21309,21859,22635,23920,23640,23791,23943,24179,23719,23199,23394,24127,23934,24974,25192,25695,26787,27689,28746,30018,30755,31917,30881,30351,31016,30888,32104,32210,32408,32957,33005,33466,31317,30563,30181,29353,28877,27677,27882,27270,26945,26027,25244,24289,25066,25806,25867,27571,25829,25789,21517,19804,19705,20160,19165,20854,20815,19782,18772,17386,17288,16842,15872,14816,14298,14053,12053,10991,10078,8610,7123,5992,5227,4162,3296,2717,1332,811,606,533,418,748
2015,Femmine,17,Basilicata,2023,1957,2117,2099,2219,2264,2329,2295,2381,2380,2624,2512,2625,2600,2663,2735,2651,2732,2800,2861,2967,3052,3339,3360,3477,3420,3449,3363,3322,3389,3481,3426,3503,3393,3399,3408,3584,3841,3933,4096,4086,4025,4220,4258,4380,4389,4487,4628,4565,4572,4738,4448,4484,4439,4425,4190,4021,4123,4073,3796,3946,3574,3587,3533,3564,3642,3844,3488,3176,2586,2437,2440,2549,2532,2991,3129,3024,3067,2885,2851,2874,2776,2417,2299,2385,1992,1788,1663,1491,1195,947,871,719,621,427,207,122,110,98,65,140
2015,Femmine,18,Calabria,7883,8048,8096,8188,8566,8526,8856,8695,8856,8848,9047,9151,8947,9438,9610,9504,9824,9778,9981,10418,10548,11272,11979,11857,12182,12580,12752,12603,12414,12345,12239,12190,12522,12391,12496,12805,12782,13474,13892,13780,14145,13993,14329,14567,14394,15378,15033,15186,15327,15141,15814,14947,14954,14811,14595,14132,13174,13374,13070,12996,12866,12124,11484,11860,12069,12072,12363,11994,11067,8587,8548,8702,8583,8334,9588,9493,9172,8678,8646,8651,8378,8258,7746,7192,6841,6027,5316,4858,4311,3698,3139,2668,2004,1696,1357,645,430,314,266,219,419
2015,Femmine,19,Sicilia,21503,21371,22335,22312,22935,23287,23736,23576,23619,24358,24821,24860,24943,25158,25388,26066,25930,26175,26767,27236,28120,29691,31021,30745,31206,31187,31228,30479,30053,30423,31013,30432,31362,31326,32201,32645,33430,34148,35554,36457,37901,37332,37453,38563,38450,39215,38977,39225,39255,39086,39901,37936,38053,37190,37367,35272,34300,34400,33626,33168,33258,30495,30374,29839,30985,31325,32299,31929,29474,24845,24062,23119,23165,23227,26442,25297,24360,21861,21261,21219,20968,20098,18115,17622,17726,14666,13396,11387,10555,8811,7850,5958,5125,3637,2918,1497,908,705,621,492,822
2015,Femmine,20,Sardegna,5465,5663,5917,6225,6415,6353,6453,6497,6456,6456,6394,6651,6605,6761,6859,6721,6539,6677,6715,6964,7229,7635,8007,8161,8689,8500,8671,8749,8872,9155,9212,9595,9949,10136,10318,10620,11370,11641,12228,12750,13162,13296,13226,13503,13022,13693,13468,13709,13943,13890,14208,13786,13373,13274,12640,12442,12280,12404,12088,11785,11866,11298,11212,11119,11052,10720,11104,10583,9814,9444,9337,9194,9311,8769,9631,8927,8281,7657,7511,7002,7090,6817,6247,5731,5795,5153,4807,4067,3783,3016,2827,2299,1740,1316,1137,716,416,287,246,192,355
2016,Totale,1,Piemonte,32789,34410,35448,36900,37108,38018,39095,39372,39199,38655,38361,38179,38329,37671,37742,38904,37763,37988,37743,37395,37458,37880,38341,39665,40291,41232,41168,42587,41953,43208,44701,45046,46697,48612,48946,50389,51995,55584,58561,61377,65082,67783,67830,69461,70584,70099,72508,72086,72069,72484,72398,73360,68495,65979,65245,63212,61859,60100,59860,58641,57591,56726,54786,54869,53892,56242,56738,59822,58430,56967,43554,46627,46254,46692,46972,51204,50437,48768,44165,40331,39769,36627,34002,32236,30100,29095,24718,21451,18802,15719,13106,10636,8721,7044,5453,3811,1926,1062,835,636,1515
2016,Totale,2,Valle D'Aosta/Vallée D'Aoste,977,1099,1051,1145,1202,1175,1242,1231,1238,1236,1158,1171,1187,1140,1186,1213,1185,1142,1069,1168,1109,1077,1099,1181,1161,1222,1209,1280,1248,1256,1312,1329,1393,1414,1326,1455,1441,1705,1624,1769,1860,1981,2011,2029,2106,2099,2213,2144,2201,2236,2185,2298,2130,1935,1953,1793,1879,1699,1706,1670,1663,1643,1616,1527,1545,1563,1612,1663,1576,1495,1153,1237,1307,1333,1317,1373,1291,1286,1091,1025,981,899,882,793,786,787,635,587,506,440,357,257,217,196,169,95,57,32,27,21,37
2016,Totale,3,Lombardia,83792,86174,88211,91953,93669,96653,98679,98506,97272,97576,95118,95297,93352,92084,92926,94043,91695,90951,90204,89812,88687,89279,90831,93753,94548,96984,98273,102225,101193,102723,107760,111030,114987,120131,121660,124820,128796,136234,142760,148512,158757,164085,163843,165507,165886,164615,168850,168271,167563,170948,169479,168493,157574,149469,144864,139891,136259,129729,127329,125144,121504,118927,115272,114658,113511,118108,119252,123424,119438,122631,90270,96419,94760,96264,97997,105613,102505,97878,86736,77852,77976,71500,66045,62009,57293,53829,46104,40529,35059,29732,25069,20919,17170,13018,10388,7555,3782,2013,1537,1288,2904
2016,Totale,4,Trentino-Alto Adige/Südtirol,10142,10399,10458,10677,10744,11015,10869,11103,10992,11047,11257,11344,11080,10995,11293,11533,11443,11471,11467,11407,11177,11288,11211,11626,11544,11621,11548,11577,11474,11506,11815,11960,12360,12768,12664,12869,12937,13743,13785,14336,15087,16066,16194,16374,16970,16688,17592,17457,17379,17735,17980,17840,16743,15852,15811,15163,14689,13780,13502,13078,12502,12123,11882,11616,11314,11705,11161,11571,11210,12039,8536,9814,10343,10198,10156,9660,9231,8682,7751,7175,6988,6641,6274,5911,5496,5404,4566,4150,3656,3151,2800,2323,2077,1675,1282,932,491,202,143,101,308
2016,Totale,5,Veneto,38843,40451,41650,43756,44658,46069,46757,47727,47093,47120,46736,47348,46251,45786,45512,47271,46134,46090,45960,45496,44618,44976,45305,47236,47041,48185,47985,49242,47713,48578,51375,51739,52822,55169,56409,58204,60914,65282,67738,71086,74749,79765,79038,80434,81516,81673,83803,82852,83498,84276,84477,85058,79589,76570,75008,70906,70540,66027,64760,63599,61300,60277,58233,57284,56461,58709,57959,59486,58108,62745,42773,49398,50138,48416,47776,50032,48405,46132,41277,37715,37452,35056,31116,29584,27590,26532,22292,20624,18642,15740,13439,10988,9394,7185,5548,4205,1990,1115,850,661,1558
2016,Totale,6,Friuli-Venezia Giulia,8520,9160,9373,9769,9966,10384,10535,10440,10691,10642,10420,10526,10406,10278,10424,10658,10222,10148,10025,10221,9942,9928,10138,10826,10750,10993,11096,11506,10995,11474,12045,12254,12429,13169,13313,13773,14279,15593,15777,16760,17681,19226,19077,19698,19736,19955,20152,20034,20304,20280,20618,20976,19849,18753,18365,17747,17575,16549,16191,16043,15709,15512,15386,15197,15054,15991,15848,16865,16820,17698,12072,14467,14143,14156,14266,14934,14051,13306,12040,10763,10419,9440,8772,8260,7667,7586,6539,5826,5340,4805,4069,3580,2942,2411,2040,1521,697,342,279,211,527
2016,Totale,7,Liguria,10105,10721,10920,11534,11350,11789,12354,12591,12321,12472,12419,12496,12231,12539,12599,12715,12484,12561,12555,12875,12540,12712,13011,13755,13565,13616,13667,13993,13653,13593,14255,14380,14733,14808,15441,15265,15991,17404,18520,19534,21071,22474,22914,24096,24381,24629,25235,25496,25348,26441,27013,27235,25570,24695,23923,23122,22869,21937,21669,21136,20410,20449,19789,19245,19133,20542,20865,22066,22701,22872,16543,18670,18179,18698,19209,20599,20092,19623,17908,16364,15993,14921,14240,13589,12925,12435,10920,9520,8305,7084,6094,4999,4235,3356,2643,2019,953,603,460,365,805
2016,Totale,8,Emilia-Romagna,35758,36862,38133,39505,40199,41542,42419,41938,41659,41209,40524,39959,38950,39104,38823,39315,37818,37452,37386,37057,36685,37272,37510,39069,39896,40940,41163,42127,42459,43533,46049,47701,49246,51219,52109,54270,56759,60644,63361,66712,70327,73565,73704,74096,74615,73473,74565,74070,72976,73714,72770,74127,69246,67021,65580,63527,62058,59153,58955,57923,55565,54065,51706,50955,50402,52648,53263,56270,55946,56602,39995,44505,44163,43328,44139,47730,46678,46052,41275,37325,38395,36666,33224,30189,29127,28294,24178,22027,19628,16655,15049,12376,10458,8201,6610,4752,2441,1268,967,804,1758
2016,Totale,9,Toscana,27352,29045,29503,31231,31640,32516,32659,33683,33397,33001,32848,32857,32033,32233,32027,32323,31047,31251,31114,30998,30896,31218,31640,33325,33746,34927,35075,36586,35917,36147,38345,39047,40429,41645,42504,43886,46029,49070,51017,53626,56408,59057,59568,60194,60690,59675,61345,60472,60864,61699,61743,62283,58322,56377,55015,53477,52189,50288,49367,48584,47641,47116,44773,44500,44249,45651,47668,50873,50677,50992,39578,39319,39522,37681,38804,43064,41395,41286,36789,33081,33310,30534,28679,26368,25793,24814,21231,19486,17172,14651,12640,10672,8764,6802,5528,4121,1981,1009,737,659,1362
2016,Totale,10,Umbria,6466,6953,7244,7476,7548,7790,7749,8227,8144,7977,7973,7761,7645,7651,7564,7739,7603,7547,7509,7564,7649,7752,7977,8406,8323,8565,8792,9188,8933,9132,9489,9554,10256,10138,10472,10602,11024,11598,12068,12524,13122,13690,13551,13460,13669,13471,13917,13935,13767,13797,14267,14355,13440,13088,13011,12915,12339,11646,11443,11597,11394,11147,10914,10297,10790,10946,11416,12171,11269,10862,8648,9173,9595,8864,8947,9892,9612,9753,8619,7837,7922,7615,7050,6329,6504,6216,5055,4649,4237,3726,3219,2675,2186,1654,1374,990,520,267,213,148,345
2016,Totale,11,Marche,11824,12275,12609,12987,13651,13795,14136,14202,13998,13778,13766,13728,13559,13672,13524,13988,13774,13914,13797,13780,13962,13863,14384,15045,15100,15442,15374,15735,15361,15935,16376,16509,17010,17782,17901,18645,19531,20830,21396,22022,23186,23755,23366,23742,24398,23777,24570,24289,24380,24538,24377,25023,23792,22577,22867,22053,21487,20899,20379,20558,19751,19121,18632,18438,18768,19160,18440,19051,18424,18503,15236,14767,15461,14644,14579,16515,16774,16667,14938,13682,13936,12911,12089,10693,10888,10299,8628,8121,7392,6262,5537,4400,3600,2775,2271,1766,809,418,315,257,551
2016,Totale,12,Lazio,47992,50215,51595,53715,53489,54345,54698,55098,55171,54721,52962,53206,52749,51739,51940,52661,51508,51997,51872,52497,53242,54076,55471,58169,57935,59659,59732,61721,61624,61888,64728,66927,68822,71603,72929,74325,77142,81617,83589,86979,91337,95358,95324,96433,96499,96498,97757,96855,97034,97578,97506,99021,92754,88766,86623,82869,80508,77131,75856,73971,72804,71288,67230,65640,64807,66588,66290,69945,69167,67150,52303,52350,54599,52600,52857,57482,55182,52393,47877,43763,43344,40328,36915,33531,31766,30662,25296,21957,19342,16547,13551,11371,9442,7089,5633,4276,1965,1131,947,741,1333
2016,Totale,13,Abruzzo,10123,10350,10583,11127,11170,11547,11283,11672,11474,11356,11508,11540,11467,11293,11726,11850,11697,11944,11919,12218,12288,12819,13503,13969,14090,14512,14515,14781,14530,14765,15368,15608,15607,16241,16103,16490,17143,17831,17891,18818,19146,19982,19739,20289,20766,20322,21206,21008,21217,21385,21512,21677,20317,19586,19316,18992,18673,17987,17790,17537,17451,17132,16134,15977,16019,16623,16902,17073,16237,15689,11773,12656,12242,11781,11811,13483,13440,12207,12008,11082,11077,10375,10199,8928,8616,8541,7025,6354,5656,4716,4044,3261,2611,2161,1697,1250,637,331,228,248,453
2016,Totale,14,Molise,2161,2191,2197,2254,2315,2461,2317,2489,2489,2499,2568,2580,2622,2660,2698,2808,2888,2917,2989,3039,3129,3250,3326,3562,3517,3492,3580,3662,3656,3546,3685,3703,3682,3745,3821,3693,3916,3959,4062,4147,4433,4564,4417,4509,4508,4505,4745,4770,4893,4935,4916,5060,4746,4621,4613,4698,4531,4320,4300,4292,4242,4261,3870,4009,3714,4037,4228,4080,3891,3587,2812,2750,2578,2516,2769,3148,3307,2859,2843,2836,2751,2696,2574,2267,2137,2161,1790,1560,1501,1232,984,831,660,582,457,331,153,96,77,67,131
2016,Totale,15,Campania,50724,51026,52217,54496,55576,57283,59015,59711,60840,61287,61788,63840,64611,63994,65515,66690,66734,66885,67339,68651,69334,70815,72860,76283,75944,75629,75153,75736,72696,71832,72818,73373,73663,74938,73801,74486,76225,78346,79770,82957,85777,88761,87599,88052,88556,87164,89597,89529,90640,91219,91197,93242,87542,85477,83659,80253,79049,75012,74104,70760,71662,70665,64925,62856,62730,63954,63923,65166,62657,63171,51347,43727,46980,44800,42523,46412,45002,41059,38409,35216,34785,31696,30648,27962,25701,24488,20152,17681,15134,12515,10271,8174,6568,5019,3824,2726,1357,742,606,484,996
